dataset,noise_mode,noise_axis,noise_level,ctr,train_size,seed,method,reward,initial_reward,metric
ml,kmeans_templates,action,extreme,0.05,25000,0,no_propensity,0.0486448407819156,0.047214446646648,oracle
ml,kmeans_templates,action,extreme,0.05,25000,0,opc,0.0476066991175732,0.047214446646648,oracle
ml,kmeans_templates,action,extreme,0.05,25000,1,no_propensity,0.048780418908821,0.0475615721433665,oracle
ml,kmeans_templates,action,extreme,0.05,25000,1,opc,0.0479535054629303,0.0475615721433665,oracle
ml,kmeans_templates,action,extreme,0.05,25000,2,no_propensity,0.048539698037542,0.0474672099741214,oracle
ml,kmeans_templates,action,extreme,0.05,25000,2,opc,0.0481985264865696,0.0474672099741214,oracle
ml,kmeans_templates,action,extreme,0.05,25000,3,no_propensity,0.048919717943784,0.0470871931671049,oracle
ml,kmeans_templates,action,extreme,0.05,25000,3,opc,0.047658182208364,0.0470871931671049,oracle
ml,kmeans_templates,action,extreme,0.05,25000,4,no_propensity,0.0488583508874456,0.0473316286445249,oracle
ml,kmeans_templates,action,extreme,0.05,25000,4,opc,0.047826535041174,0.0473316286445249,oracle
ml,kmeans_templates,action,extreme,0.05,50000,0,no_propensity,0.0490582018312453,0.047214446646648,oracle
ml,kmeans_templates,action,extreme,0.05,50000,0,opc,0.0479011223728916,0.047214446646648,oracle
ml,kmeans_templates,action,extreme,0.05,50000,1,no_propensity,0.0490745600703052,0.0475615721433665,oracle
ml,kmeans_templates,action,extreme,0.05,50000,1,opc,0.0479745717951177,0.0475615721433665,oracle
ml,kmeans_templates,action,extreme,0.05,50000,2,no_propensity,0.0493214686067938,0.0474672099741214,oracle
ml,kmeans_templates,action,extreme,0.05,50000,2,opc,0.0482751824669955,0.0474672099741214,oracle
ml,kmeans_templates,action,extreme,0.05,50000,3,no_propensity,0.0488117728992346,0.0470871931671049,oracle
ml,kmeans_templates,action,extreme,0.05,50000,3,opc,0.0479779342268479,0.0470871931671049,oracle
ml,kmeans_templates,action,extreme,0.05,50000,4,no_propensity,0.049097882081532,0.0473316286445249,oracle
ml,kmeans_templates,action,extreme,0.05,50000,4,opc,0.0481238025668337,0.0473316286445249,oracle
ml,kmeans_templates,action,extreme,0.05,100000,0,no_propensity,0.0491338129146192,0.047214446646648,oracle
ml,kmeans_templates,action,extreme,0.05,100000,0,opc,0.0480545175824127,0.047214446646648,oracle
ml,kmeans_templates,action,extreme,0.05,100000,1,no_propensity,0.0492126699528523,0.0475615721433665,oracle
ml,kmeans_templates,action,extreme,0.05,100000,1,opc,0.0479059442930057,0.0475615721433665,oracle
ml,kmeans_templates,action,extreme,0.05,100000,2,no_propensity,0.0492932544308142,0.0474672099741214,oracle
ml,kmeans_templates,action,extreme,0.05,100000,2,opc,0.0485537635415573,0.0474672099741214,oracle
ml,kmeans_templates,action,extreme,0.05,100000,3,no_propensity,0.049108742144491,0.0470871931671049,oracle
ml,kmeans_templates,action,extreme,0.05,100000,3,opc,0.0485442006731304,0.0470871931671049,oracle
ml,kmeans_templates,action,extreme,0.05,100000,4,no_propensity,0.0491275167383084,0.0473316286445249,oracle
ml,kmeans_templates,action,extreme,0.05,100000,4,opc,0.048116079025426,0.0473316286445249,oracle
ml,kmeans_templates,action,high,0.05,5000,0,no_propensity,0.0490618392458133,0.0482957077058575,oracle
ml,kmeans_templates,action,high,0.05,5000,0,opc,0.0489895090360621,0.0482957077058575,oracle
ml,kmeans_templates,action,high,0.05,5000,1,no_propensity,0.049270325451945,0.048376614634751,oracle
ml,kmeans_templates,action,high,0.05,5000,1,opc,0.0487972771531035,0.048376614634751,oracle
ml,kmeans_templates,action,high,0.05,5000,2,no_propensity,0.0496937926649307,0.0484063424369392,oracle
ml,kmeans_templates,action,high,0.05,5000,2,opc,0.0489319098359429,0.0484063424369392,oracle
ml,kmeans_templates,action,high,0.05,5000,3,no_propensity,0.0490044412641085,0.0481926027612877,oracle
ml,kmeans_templates,action,high,0.05,5000,3,opc,0.0487625887364981,0.0481926027612877,oracle
ml,kmeans_templates,action,high,0.05,5000,4,no_propensity,0.049558323347783,0.04838807517565,oracle
ml,kmeans_templates,action,high,0.05,5000,4,opc,0.0486947929411412,0.04838807517565,oracle
ml,kmeans_templates,action,high,0.05,25000,0,no_propensity,0.0497112303273453,0.0482957077058575,oracle
ml,kmeans_templates,action,high,0.05,25000,0,opc,0.0487704631850654,0.0482957077058575,oracle
ml,kmeans_templates,action,high,0.05,25000,1,no_propensity,0.0495033441292083,0.048376614634751,oracle
ml,kmeans_templates,action,high,0.05,25000,1,opc,0.0487728882584978,0.048376614634751,oracle
ml,kmeans_templates,action,high,0.05,25000,2,no_propensity,0.0497332106952909,0.0484063424369392,oracle
ml,kmeans_templates,action,high,0.05,25000,2,opc,0.0488652038262032,0.0484063424369392,oracle
ml,kmeans_templates,action,high,0.05,25000,3,no_propensity,0.0495412355969928,0.0481926027612877,oracle
ml,kmeans_templates,action,high,0.05,25000,3,opc,0.0489073517163166,0.0481926027612877,oracle
ml,kmeans_templates,action,high,0.05,25000,4,no_propensity,0.0496919766631807,0.04838807517565,oracle
ml,kmeans_templates,action,high,0.05,25000,4,opc,0.0487186043942572,0.04838807517565,oracle
ml,kmeans_templates,action,high,0.05,50000,0,no_propensity,0.0497680508347141,0.0482957077058575,oracle
ml,kmeans_templates,action,high,0.05,50000,0,opc,0.048894302839543,0.0482957077058575,oracle
ml,kmeans_templates,action,high,0.05,50000,1,no_propensity,0.0497546159652247,0.048376614634751,oracle
ml,kmeans_templates,action,high,0.05,50000,1,opc,0.0491526200496619,0.048376614634751,oracle
ml,kmeans_templates,action,high,0.05,50000,2,no_propensity,0.0498376691695937,0.0484063424369392,oracle
ml,kmeans_templates,action,high,0.05,50000,2,opc,0.0489138122504039,0.0484063424369392,oracle
ml,kmeans_templates,action,high,0.05,50000,3,no_propensity,0.049849865682046,0.0481926027612877,oracle
ml,kmeans_templates,action,high,0.05,50000,3,opc,0.048944115943182,0.0481926027612877,oracle
ml,kmeans_templates,action,high,0.05,50000,4,no_propensity,0.0497885273436273,0.04838807517565,oracle
ml,kmeans_templates,action,high,0.05,50000,4,opc,0.0489345109238115,0.04838807517565,oracle
ml,kmeans_templates,action,high,0.05,100000,0,no_propensity,0.0498845286632945,0.0482957077058575,oracle
ml,kmeans_templates,action,high,0.05,100000,0,opc,0.0492041173308176,0.0482957077058575,oracle
ml,kmeans_templates,action,high,0.05,100000,1,no_propensity,0.0498447878746194,0.048376614634751,oracle
ml,kmeans_templates,action,high,0.05,100000,1,opc,0.0488024652665948,0.048376614634751,oracle
ml,kmeans_templates,action,high,0.05,100000,2,no_propensity,0.0498249227869391,0.0484063424369392,oracle
ml,kmeans_templates,action,high,0.05,100000,2,opc,0.0489227731873687,0.0484063424369392,oracle
ml,kmeans_templates,action,high,0.05,100000,3,no_propensity,0.0498482670494807,0.0481926027612877,oracle
ml,kmeans_templates,action,high,0.05,100000,3,opc,0.0494654491565404,0.0481926027612877,oracle
ml,kmeans_templates,action,high,0.05,100000,4,no_propensity,0.049857444360442,0.04838807517565,oracle
ml,kmeans_templates,action,high,0.05,100000,4,opc,0.049234767776927,0.04838807517565,oracle
ml,kmeans_templates,action,low,0.05,5000,0,no_propensity,0.0499414789209108,0.0494143220917449,oracle
ml,kmeans_templates,action,low,0.05,5000,0,opc,0.0495572439702546,0.0494143220917449,oracle
ml,kmeans_templates,action,low,0.05,5000,1,no_propensity,0.0498820735633387,0.0494137412479531,oracle
ml,kmeans_templates,action,low,0.05,5000,1,opc,0.0496973402828422,0.0494137412479531,oracle
ml,kmeans_templates,action,low,0.05,5000,2,no_propensity,0.049952455387784,0.049422432069098,oracle
ml,kmeans_templates,action,low,0.05,5000,2,opc,0.0497487478354012,0.049422432069098,oracle
ml,kmeans_templates,action,low,0.05,5000,3,no_propensity,0.0499449319086103,0.0494175204532242,oracle
ml,kmeans_templates,action,low,0.05,5000,3,opc,0.0498020912871245,0.0494175204532242,oracle
ml,kmeans_templates,action,low,0.05,5000,4,no_propensity,0.0499038661527532,0.0494217371956612,oracle
ml,kmeans_templates,action,low,0.05,5000,4,opc,0.0495224512298867,0.0494217371956612,oracle
ml,kmeans_templates,action,low,0.05,25000,0,no_propensity,0.0499649101746495,0.0494143220917449,oracle
ml,kmeans_templates,action,low,0.05,25000,0,opc,0.0495729954651974,0.0494143220917449,oracle
ml,kmeans_templates,action,low,0.05,25000,1,no_propensity,0.0499681336046665,0.0494137412479531,oracle
ml,kmeans_templates,action,low,0.05,25000,1,opc,0.0496492881045027,0.0494137412479531,oracle
ml,kmeans_templates,action,low,0.05,25000,2,no_propensity,0.0499654863052671,0.049422432069098,oracle
ml,kmeans_templates,action,low,0.05,25000,2,opc,0.0496611265127975,0.049422432069098,oracle
ml,kmeans_templates,action,low,0.05,25000,3,no_propensity,0.0499685223860872,0.0494175204532242,oracle
ml,kmeans_templates,action,low,0.05,25000,3,opc,0.0495878385579247,0.0494175204532242,oracle
ml,kmeans_templates,action,low,0.05,25000,4,no_propensity,0.049961837144105,0.0494217371956612,oracle
ml,kmeans_templates,action,low,0.05,25000,4,opc,0.0497031433104899,0.0494217371956612,oracle
ml,kmeans_templates,action,low,0.05,50000,0,no_propensity,0.0499688775252934,0.0494143220917449,oracle
ml,kmeans_templates,action,low,0.05,50000,0,opc,0.0496779070394233,0.0494143220917449,oracle
ml,kmeans_templates,action,low,0.05,50000,1,no_propensity,0.0499778313274833,0.0494137412479531,oracle
ml,kmeans_templates,action,low,0.05,50000,1,opc,0.0495999167924695,0.0494137412479531,oracle
ml,kmeans_templates,action,low,0.05,50000,2,no_propensity,0.0499627624965283,0.049422432069098,oracle
ml,kmeans_templates,action,low,0.05,50000,2,opc,0.0495780991865599,0.049422432069098,oracle
ml,kmeans_templates,action,low,0.05,50000,3,no_propensity,0.0499744910425725,0.0494175204532242,oracle
ml,kmeans_templates,action,low,0.05,50000,3,opc,0.0498598596509714,0.0494175204532242,oracle
ml,kmeans_templates,action,low,0.05,50000,4,no_propensity,0.0499790910073821,0.0494217371956612,oracle
ml,kmeans_templates,action,low,0.05,50000,4,opc,0.0497418514451762,0.0494217371956612,oracle
ml,kmeans_templates,action,low,0.05,100000,0,no_propensity,0.0499832718426719,0.0494143220917449,oracle
ml,kmeans_templates,action,low,0.05,100000,0,opc,0.0496920223290427,0.0494143220917449,oracle
ml,kmeans_templates,action,low,0.05,100000,1,no_propensity,0.0499807111772688,0.0494137412479531,oracle
ml,kmeans_templates,action,low,0.05,100000,1,opc,0.0496543315668456,0.0494137412479531,oracle
ml,kmeans_templates,action,low,0.05,100000,2,no_propensity,0.0499779690526538,0.049422432069098,oracle
ml,kmeans_templates,action,low,0.05,100000,2,opc,0.0496147544205065,0.049422432069098,oracle
ml,kmeans_templates,action,low,0.05,100000,3,no_propensity,0.0499757948750178,0.0494175204532242,oracle
ml,kmeans_templates,action,low,0.05,100000,3,opc,0.0496985292163062,0.0494175204532242,oracle
ml,kmeans_templates,action,low,0.05,100000,4,no_propensity,0.0499777331323554,0.0494217371956612,oracle
ml,kmeans_templates,action,low,0.05,100000,4,opc,0.0495363485875752,0.0494217371956612,oracle
ml,kmeans_templates,action,medium,0.05,5000,0,no_propensity,0.04986332560461,0.0489544608348695,oracle
ml,kmeans_templates,action,medium,0.05,5000,0,opc,0.0490054378267733,0.0489544608348695,oracle
ml,kmeans_templates,action,medium,0.05,5000,1,no_propensity,0.0497697283538064,0.0489734201804317,oracle
ml,kmeans_templates,action,medium,0.05,5000,1,opc,0.0494830327156378,0.0489734201804317,oracle
ml,kmeans_templates,action,medium,0.05,5000,2,no_propensity,0.0498586424353333,0.048996904473098,oracle
ml,kmeans_templates,action,medium,0.05,5000,2,opc,0.0493207349148278,0.048996904473098,oracle
ml,kmeans_templates,action,medium,0.05,5000,3,no_propensity,0.0498976274510406,0.0489256006287711,oracle
ml,kmeans_templates,action,medium,0.05,5000,3,opc,0.0495412843498554,0.0489256006287711,oracle
ml,kmeans_templates,action,medium,0.05,5000,4,no_propensity,0.0497776999193865,0.0489931279488378,oracle
ml,kmeans_templates,action,medium,0.05,5000,4,opc,0.0492877166687606,0.0489931279488378,oracle
ml,kmeans_templates,action,medium,0.05,25000,0,no_propensity,0.04990692862427,0.0489544608348695,oracle
ml,kmeans_templates,action,medium,0.05,25000,0,opc,0.049290033519185,0.0489544608348695,oracle
ml,kmeans_templates,action,medium,0.05,25000,1,no_propensity,0.0498529018800552,0.0489734201804317,oracle
ml,kmeans_templates,action,medium,0.05,25000,1,opc,0.049300433891193,0.0489734201804317,oracle
ml,kmeans_templates,action,medium,0.05,25000,2,no_propensity,0.0499170536507596,0.048996904473098,oracle
ml,kmeans_templates,action,medium,0.05,25000,2,opc,0.049442393252473,0.048996904473098,oracle
ml,kmeans_templates,action,medium,0.05,25000,3,no_propensity,0.049936614479814,0.0489256006287711,oracle
ml,kmeans_templates,action,medium,0.05,25000,3,opc,0.0492656738971519,0.0489256006287711,oracle
ml,kmeans_templates,action,medium,0.05,25000,4,no_propensity,0.049926875810278,0.0489931279488378,oracle
ml,kmeans_templates,action,medium,0.05,25000,4,opc,0.049357477575398,0.0489931279488378,oracle
ml,kmeans_templates,action,medium,0.05,50000,0,no_propensity,0.0499324643424376,0.0489544608348695,oracle
ml,kmeans_templates,action,medium,0.05,50000,0,opc,0.0493506461856847,0.0489544608348695,oracle
ml,kmeans_templates,action,medium,0.05,50000,1,no_propensity,0.0499295287496032,0.0489734201804317,oracle
ml,kmeans_templates,action,medium,0.05,50000,1,opc,0.0493716874452308,0.0489734201804317,oracle
ml,kmeans_templates,action,medium,0.05,50000,2,no_propensity,0.0499271139531643,0.048996904473098,oracle
ml,kmeans_templates,action,medium,0.05,50000,2,opc,0.049294424688571,0.048996904473098,oracle
ml,kmeans_templates,action,medium,0.05,50000,3,no_propensity,0.0499588901445611,0.0489256006287711,oracle
ml,kmeans_templates,action,medium,0.05,50000,3,opc,0.0493007825266499,0.0489256006287711,oracle
ml,kmeans_templates,action,medium,0.05,50000,4,no_propensity,0.0499195395855391,0.0489931279488378,oracle
ml,kmeans_templates,action,medium,0.05,50000,4,opc,0.0495342485735652,0.0489931279488378,oracle
ml,kmeans_templates,action,medium,0.05,100000,0,no_propensity,0.0499669607805739,0.0489544608348695,oracle
ml,kmeans_templates,action,medium,0.05,100000,0,opc,0.0494313332484383,0.0489544608348695,oracle
ml,kmeans_templates,action,medium,0.05,100000,1,no_propensity,0.0499443209791851,0.0489734201804317,oracle
ml,kmeans_templates,action,medium,0.05,100000,1,opc,0.0492938337913744,0.0489734201804317,oracle
ml,kmeans_templates,action,medium,0.05,100000,2,no_propensity,0.0499345811804961,0.048996904473098,oracle
ml,kmeans_templates,action,medium,0.05,100000,2,opc,0.0493876838928473,0.048996904473098,oracle
ml,kmeans_templates,action,medium,0.05,100000,3,no_propensity,0.0499614683902132,0.0489256006287711,oracle
ml,kmeans_templates,action,medium,0.05,100000,3,opc,0.0492700476255621,0.0489256006287711,oracle
ml,kmeans_templates,action,medium,0.05,100000,4,no_propensity,0.0499392070491443,0.0489931279488378,oracle
ml,kmeans_templates,action,medium,0.05,100000,4,opc,0.0496492550226882,0.0489931279488378,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,0,no_propensity,0.0458948085791053,0.0453757151109518,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,0,opc,0.0461381954644414,0.0453757151109518,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,1,no_propensity,0.0480725733830343,0.0477221012838836,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,1,opc,0.0482938132824665,0.0477221012838836,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,2,no_propensity,0.0479635798380057,0.0472252309336187,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,2,opc,0.0475844470714165,0.0472252309336187,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,3,no_propensity,0.0483467744757292,0.0480277739082754,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,3,opc,0.0483960410214375,0.0480277739082754,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,4,no_propensity,0.0470046182779516,0.0466125840939772,oracle
ml,kmeans_templates,combined,brutal,0.05,5000,4,opc,0.0472462815253331,0.0466125840939772,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,0,no_propensity,0.0461903522969576,0.0453757151109518,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,0,opc,0.046011247706686,0.0453757151109518,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,1,no_propensity,0.0479687705268027,0.0477221012838836,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,1,opc,0.0481678994804105,0.0477221012838836,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,2,no_propensity,0.0475870205308463,0.0472252309336187,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,2,opc,0.0476197959839719,0.0472252309336187,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,3,no_propensity,0.0482746703449161,0.0480277739082754,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,3,opc,0.0484916973744064,0.0480277739082754,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,4,no_propensity,0.0473579656878426,0.0466125840939772,oracle
ml,kmeans_templates,combined,brutal,0.05,25000,4,opc,0.0473673098205939,0.0466125840939772,oracle
ml,kmeans_templates,combined,brutal,0.05,50000,0,no_propensity,0.045855220399809,0.0453757151109518,oracle
ml,kmeans_templates,combined,brutal,0.05,50000,0,opc,0.0462635618678696,0.0453757151109518,oracle
ml,kmeans_templates,combined,brutal,0.05,50000,1,no_propensity,0.0479655297590864,0.0477221012838836,oracle
ml,kmeans_templates,combined,brutal,0.05,50000,1,opc,0.0486536299886586,0.0477221012838836,oracle
ml,kmeans_templates,combined,brutal,0.05,50000,2,no_propensity,0.0474990708586353,0.0472252309336187,oracle
