dataset,noise_mode,noise_axis,noise_level,train_size,seed,reward,initial_reward,ctr,action_delta,context_delta,conv_dr,conv_sndr,metric,pct_vs_initial,pct_vs_ctr,restored_ctr,reward_over_ctr
ml,kmeans_templates,action,low,50000,1,0.04932592124332606,0.0494137412479531,0.05,,,,,mean_trials,-0.17772385253398523,-1.3481575133478807,-0.14979734514907717,0.9865184248665212
ml,kmeans_templates,action,low,50000,2,0.049405393332925915,0.049422432069098,0.05,,,,,mean_trials,-0.034475713676460795,-1.1892133341481759,-0.029500834898287625,0.9881078666585182
ml,kmeans_templates,action,low,50000,3,0.049429463466700865,0.0494175204532242,0.05,,,,,mean_trials,0.024167569248985638,-1.141073066598275,0.02050374737237168,0.9885892693340173
ml,kmeans_templates,action,low,50000,4,0.04947982945968897,0.0494217371956612,0.05,,,,,mean_trials,0.11754395398482181,-1.0403410806220648,0.1004599700895369,0.9895965891937794
ml,kmeans_templates,action,low,100000,0,0.0494440241184291,0.0494143220917449,0.05,,,,,mean_trials,0.06010813348619216,-1.1119517631417997,0.050713926999045526,0.9888804823685821
ml,kmeans_templates,action,low,100000,1,0.04944189508203556,0.0494137412479531,0.05,,,,,mean_trials,0.05697571843667089,-1.1162098359288886,0.04802288065493381,0.9888379016407112
ml,kmeans_templates,action,low,100000,2,0.04938673287409644,0.049422432069098,0.05,,,,,mean_trials,-0.07223277671089162,-1.226534251807132,-0.06180951727325187,0.9877346574819287
ml,kmeans_templates,action,low,100000,3,0.049510920916028864,0.0494175204532242,0.05,,,,,mean_trials,0.189002730100695,-0.978158167942278,0.16034977248842897,0.9902184183205772
ml,kmeans_templates,action,low,100000,4,0.049418839365444306,0.0494217371956612,0.05,,,,,mean_trials,-0.005863473000603749,-1.1623212691113938,-0.005011268570542742,0.9883767873088861
ml,kmeans_templates,action,medium,5000,0,0.04885847301419617,0.0489544608348695,0.05,,,,,mean_trials,-0.1960757386280027,-2.2830539716076625,-0.09180700625532802,0.9771694602839234
ml,kmeans_templates,action,medium,5000,1,0.049100769808746204,0.0489734201804317,0.05,,,,,mean_trials,0.2600382571715677,-1.7984603825075967,0.12405233951321641,0.9820153961749241
ml,kmeans_templates,action,medium,5000,2,0.048977489278788824,0.048996904473098,0.05,,,,,mean_trials,-0.039625348821443855,-2.0450214424223567,-0.019355279520722513,0.9795497855757764
ml,kmeans_templates,action,medium,5000,3,0.04913814044316862,0.0489256006287711,0.05,,,,,mean_trials,0.4344143182016116,-1.723719113662772,0.19782198322995556,0.9827628088633723
ml,kmeans_templates,action,medium,5000,4,0.04887672500609698,0.0489931279488378,0.05,,,,,mean_trials,-0.23759034708372567,-2.2465499878060458,-0.11560847538319963,0.9775345001219395
ml,kmeans_templates,action,medium,25000,0,0.048869348985847966,0.0489544608348695,0.05,,,,,mean_trials,-0.1738592307422751,-2.261302028304074,-0.08140474490107577,0.9773869797169593
ml,kmeans_templates,action,medium,25000,1,0.04880072172902642,0.0489734201804317,0.05,,,,,mean_trials,-0.35263710553400396,-2.3985565419471637,-0.16822700788907327,0.9760144345805284
ml,kmeans_templates,action,medium,25000,2,0.049036336269571254,0.048996904473098,0.05,,,,,mean_trials,0.08047813815443204,-1.9273274608574975,0.03931011096723507,0.980726725391425
ml,kmeans_templates,action,medium,25000,3,0.04894197145501625,0.0489256006287711,0.05,,,,,mean_trials,0.03346065461590542,-2.11605708996751,0.015237188966729648,0.978839429100325
ml,kmeans_templates,action,medium,25000,4,0.04898852325042414,0.0489931279488378,0.05,,,,,mean_trials,-0.009398661825526088,-2.0229534991517277,-0.004573270663679154,0.9797704650084827
ml,kmeans_templates,action,medium,50000,0,0.048798625905633206,0.0489544608348695,0.05,,,,,mean_trials,-0.31832631098102876,-2.4027481887335944,-0.1490474335476866,0.9759725181126641
ml,kmeans_templates,action,medium,50000,1,0.04908998425576883,0.0489734201804317,0.05,,,,,mean_trials,0.2380149781405453,-1.8200314884623396,0.11354604202735015,0.9817996851153766
ml,kmeans_templates,action,medium,50000,2,0.04898395965283375,0.048996904473098,0.05,,,,,mean_trials,-0.026419669575970212,-2.0320806943324996,-0.01290487288306978,0.9796791930566751
ml,kmeans_templates,action,medium,50000,3,0.04898131068107438,0.0489256006287711,0.05,,,,,mean_trials,0.11386687457551517,-2.0373786378512504,0.05185227560172406,0.9796262136214875
ml,kmeans_templates,action,medium,50000,4,0.049122005739816496,0.0489931279488378,0.05,,,,,mean_trials,0.2630527920431663,-1.7559885203670134,0.12799818093067386,0.9824401147963299
ml,kmeans_templates,action,medium,100000,0,0.04903616589030486,0.0489544608348695,0.05,,,,,mean_trials,0.1669001231797079,-1.927668219390291,0.07814633651256918,0.9807233178060971
ml,kmeans_templates,action,medium,100000,1,0.048999304903291956,0.0489734201804317,0.05,,,,,mean_trials,0.05285463576954213,-2.001390193416094,0.025214525326573905,0.979986098065839
ml,kmeans_templates,action,medium,100000,2,0.049046856176255274,0.048996904473098,0.05,,,,,mean_trials,0.10194869184991302,-1.9062876474894574,0.04979755349079022,0.9809371235251054
ml,kmeans_templates,action,medium,100000,3,0.0490356502013041,0.0489256006287711,0.05,,,,,mean_trials,0.2249324916172528,-1.9286995973918086,0.10242892492307182,0.980713004026082
ml,kmeans_templates,action,medium,100000,4,0.04910098320318672,0.0489931279488378,0.05,,,,,mean_trials,0.22014363822932714,-1.798033593626569,0.10711912623299696,0.9820196640637343
ml,kmeans_templates,combined,brutal,5000,0,0.04562452644498384,0.0453757151109518,0.05,,,,,mean_trials,0.5483358960264343,-8.750947110032325,0.0538053645053974,0.9124905288996767
ml,kmeans_templates,combined,brutal,5000,1,0.047650074567349626,0.0477221012838836,0.05,,,,,mean_trials,-0.15092947417698527,-4.6998508653007525,-0.03161980645775702,0.9530014913469925
ml,kmeans_templates,combined,brutal,5000,2,0.04702908350232944,0.0472252309336187,0.05,,,,,mean_trials,-0.41534456774806044,-5.941832995341123,-0.07068964176722158,0.9405816700465888
ml,kmeans_templates,combined,brutal,5000,3,0.04801674977463385,0.0480277739082754,0.05,,,,,mean_trials,-0.022953663566853376,-3.96650045073231,-0.005589690597752177,0.9603349954926769
ml,kmeans_templates,combined,brutal,5000,4,0.046652974700687674,0.0466125840939772,0.05,,,,,mean_trials,0.086651721837695,-6.694050598624656,0.011923722339102367,0.9330594940137534
ml,kmeans_templates,combined,brutal,25000,0,0.04536659997996744,0.0453757151109518,0.05,,,,,mean_trials,-0.02008812635144405,-9.266800040065123,-0.001971143907233496,0.9073319995993487
ml,kmeans_templates,combined,brutal,25000,1,0.04778796382767135,0.0477221012838836,0.05,,,,,mean_trials,0.13801266502486026,-4.424072344657303,0.028913727955402722,0.955759276553427
ml,kmeans_templates,combined,brutal,25000,2,0.04732001617664957,0.0472252309336187,0.05,,,,,mean_trials,0.20070890317953013,-5.359967646700867,0.03415968708144781,0.9464003235329913
ml,kmeans_templates,combined,brutal,25000,3,0.04808163698563007,0.0480277739082754,0.05,,,,,mean_trials,0.11214985199508634,-3.83672602873987,0.027310802539664877,0.9616327397126013
ml,kmeans_templates,combined,brutal,25000,4,0.04665808902834836,0.0466125840939772,0.05,,,,,mean_trials,0.09762371096915497,-6.68382194330329,0.013433524442703102,0.9331617805669671
ml,kmeans_templates,combined,brutal,50000,0,0.04559954479632906,0.0453757151109518,0.05,,,,,mean_trials,0.49328078869931374,-8.80091040734189,0.048403091666639655,0.9119908959265811
ml,kmeans_templates,combined,brutal,50000,1,0.04805284939480693,0.0477221012838836,0.05,,,,,mean_trials,0.6930711390008091,-3.894301210386142,0.14519877841066847,0.9610569878961386
ml,kmeans_templates,combined,brutal,50000,2,0.047207363523463296,0.0472252309336187,0.05,,,,,mean_trials,-0.0378344579839587,-5.585272953073415,-0.00643924223168205,0.9441472704692658
ml,kmeans_templates,combined,brutal,50000,3,0.04809424089643066,0.0480277739082754,0.05,,,,,mean_trials,0.13839281471217132,-3.811518207138681,0.03370150533661103,0.9618848179286132
ml,kmeans_templates,combined,brutal,50000,4,0.04686299440966069,0.0466125840939772,0.05,,,,,mean_trials,0.5372161199615797,-6.27401118067862,0.07392369954875186,0.9372598881932138
ml,kmeans_templates,combined,brutal,100000,0,0.04550662632390909,0.0453757151109518,0.05,,,,,mean_trials,0.28850501339138485,-8.986747352181828,0.02830950430137384,0.9101325264781818
ml,kmeans_templates,combined,brutal,100000,1,0.04791059693675641,0.0477221012838836,0.05,,,,,mean_trials,0.3949860710271485,-4.1788061264871885,0.08274979547561935,0.9582119387351281
ml,kmeans_templates,combined,brutal,100000,2,0.04734548455578281,0.0472252309336187,0.05,,,,,mean_trials,0.25463850527938764,-5.309030888434387,0.04333824519708006,0.9469096911156561
ml,kmeans_templates,combined,brutal,100000,3,0.048238916717745925,0.0480277739082754,0.05,,,,,mean_trials,0.43962647503456737,-3.5221665645081557,0.10705811588056334,0.9647783343549184
ml,kmeans_templates,combined,brutal,100000,4,0.046870329129902036,0.0466125840939772,0.05,,,,,mean_trials,0.5529516136783744,-6.259341740195934,0.07608898436904876,0.9374065825980407
ml,kmeans_templates,combined,extreme,5000,0,0.0449738031083708,0.0451021576054243,0.05,,,,,mean_trials,-0.28458615700030926,-10.052393783258408,-0.02620633469048547,0.8994760621674159
ml,kmeans_templates,combined,extreme,5000,1,0.04785190225224794,0.0477720022195072,0.05,,,,,mean_trials,0.16725284482239083,-4.296195495504127,0.03586180984573001,0.9570380450449587
ml,kmeans_templates,combined,extreme,5000,2,0.04678925718421641,0.0468224388100205,0.05,,,,,mean_trials,-0.07086693185446591,-6.421485631567192,-0.010442482086178267,0.9357851436843281
ml,kmeans_templates,combined,extreme,5000,3,0.047762455112541,0.0476569546621607,0.05,,,,,mean_trials,0.22137472091573576,-4.475089774918006,0.04502706314577205,0.9552491022508199
ml,kmeans_templates,combined,extreme,5000,4,0.046287448418153535,0.0463574283847847,0.05,,,,,mean_trials,-0.1509573957604114,-7.4251031636929365,-0.019211692733468046,0.9257489683630706
ml,kmeans_templates,combined,extreme,25000,0,0.04539038015933491,0.0451021576054243,0.05,,,,,mean_trials,0.6390438267546338,-9.21923968133019,0.058846841260105094,0.9078076031866981
ml,kmeans_templates,combined,extreme,25000,1,0.04777532326282582,0.0477720022195072,0.05,,,,,mean_trials,0.00695186126668977,-4.449353474348369,0.0014905954340248605,0.9555064652565163
ml,kmeans_templates,combined,extreme,25000,2,0.046912818923547484,0.0468224388100205,0.05,,,,,mean_trials,0.19302735146644728,-6.174362152905038,0.028443233071953396,0.9382563784709497
ml,kmeans_templates,combined,extreme,25000,3,0.04780732777239532,0.0476569546621607,0.05,,,,,mean_trials,0.31553235262430773,-4.38534445520937,0.06417848933870217,0.9561465554479063
ml,kmeans_templates,combined,extreme,25000,4,0.04652104124425781,0.0463574283847847,0.05,,,,,mean_trials,0.3529377387266909,-6.95791751148439,0.044916854562222164,0.9304208248851561
ml,kmeans_templates,combined,extreme,50000,0,0.045713983131791244,0.0451021576054243,0.05,,,,,mean_trials,1.356532722269065,-8.572033736417517,0.12491735688443854,0.9142796626358248
ml,kmeans_templates,combined,extreme,50000,1,0.047752530940001,0.0477720022195072,0.05,,,,,mean_trials,-0.04075876790076247,-4.494938119998001,-0.008739362164844364,0.95505061880002
ml,kmeans_templates,combined,extreme,50000,2,0.04703498414962569,0.0468224388100205,0.05,,,,,mean_trials,0.45393906213979346,-5.930031700748628,0.0668894560631756,0.9406996829925137
ml,kmeans_templates,combined,extreme,50000,3,0.047704824162260503,0.0476569546621607,0.05,,,,,mean_trials,0.10044599038932905,-4.590351675478998,0.020430462580781704,0.95409648324521
ml,kmeans_templates,combined,extreme,50000,4,0.04655321531301505,0.0463574283847847,0.05,,,,,mean_trials,0.4223420820612446,-6.893569373969899,0.053749644183393175,0.931064306260301
ml,kmeans_templates,combined,extreme,100000,0,0.045374652423158454,0.0451021576054243,0.05,,,,,mean_trials,0.6041724658010245,-9.250695153683097,0.05563568522252588,0.907493048463169
ml,kmeans_templates,combined,extreme,100000,1,0.04790432882916576,0.0477720022195072,0.05,,,,,mean_trials,0.2769961557201126,-4.191342341668485,0.05939261287293241,0.9580865765833152
ml,kmeans_templates,combined,extreme,100000,2,0.04711193720685418,0.0468224388100205,0.05,,,,,mean_trials,0.6182898716752029,-5.776125586291647,0.09110710369531669,0.9422387441370835
ml,kmeans_templates,combined,extreme,100000,3,0.04779674396519828,0.0476569546621607,0.05,,,,,mean_trials,0.2933240363941409,-4.406512069603449,0.05966137350397402,0.9559348793039655
ml,kmeans_templates,combined,extreme,100000,4,0.04673557804657541,0.0463574283847847,0.05,,,,,mean_trials,0.8157261413465764,-6.528843906849185,0.1038139264609505,0.9347115609315082
ml,kmeans_templates,combined,high,5000,0,0.04595676483003771,0.0456478618068448,0.05,,,,,mean_trials,0.6767086364307929,-8.086470339924587,0.0709773011525087,0.9191352966007541
ml,kmeans_templates,combined,high,5000,1,0.04811293513060003,0.0479894558651901,0.05,,,,,mean_trials,0.25730499165651194,-3.774129738799939,0.061415844234430535,0.9622587026120006
ml,kmeans_templates,combined,high,5000,2,0.046633837611967044,0.0467197937920064,0.05,,,,,mean_trials,-0.18398236178444644,-6.7323247760659175,-0.026204505018583336,0.9326767522393409
ml,kmeans_templates,combined,high,5000,3,0.04746746895665518,0.0472903071338551,0.05,,,,,mean_trials,0.3746260778104571,-5.065062086689651,0.0653807761807814,0.9493493791331035
ml,kmeans_templates,combined,high,5000,4,0.04705276878556372,0.046938630668035,0.05,,,,,mean_trials,0.2431645659540941,-5.894462428872565,0.037283354326758285,0.9410553757112744
ml,kmeans_templates,combined,high,25000,0,0.045913188968673364,0.0456478618068448,0.05,,,,,mean_trials,0.5812477328100873,-8.173622062653276,0.0609647832979795,0.9182637793734673
ml,kmeans_templates,combined,high,25000,1,0.04808641001685608,0.0479894558651901,0.05,,,,,mean_trials,0.2020321962773261,-3.8271799662878414,0.04822284176076975,0.9617282003371216
ml,kmeans_templates,combined,high,25000,2,0.047279340910240115,0.0467197937920064,0.05,,,,,mean_trials,1.1976660700275856,-5.441318179519774,0.17058290935190082,0.9455868182048023
ml,kmeans_templates,combined,high,25000,3,0.047400389830402366,0.0472903071338551,0.05,,,,,mean_trials,0.23278067582788142,-5.199220339195274,0.04062552546919605,0.9480077966080472
ml,kmeans_templates,combined,high,25000,4,0.04742185288626431,0.046938630668035,0.05,,,,,mean_trials,1.0294765981709544,-5.15629422747138,0.15784512282911925,0.9484370577252862
ml,kmeans_templates,combined,high,50000,0,0.04639560180586127,0.0456478618068448,0.05,,,,,mean_trials,1.6380613886811868,-7.208796388277469,0.1718098014884899,0.9279120361172253
ml,kmeans_templates,combined,high,50000,1,0.04806140169358256,0.0479894558651901,0.05,,,,,mean_trials,0.1499200753485718,-3.8771966128348794,0.035784257180340444,0.9612280338716512
ml,kmeans_templates,combined,high,50000,2,0.046958805250470914,0.0467197937920064,0.05,,,,,mean_trials,0.5115850029830562,-6.082389499058177,0.07286476620953332,0.9391761050094183
ml,kmeans_templates,combined,high,50000,3,0.047530841930304484,0.0472903071338551,0.05,,,,,mean_trials,0.5086344560388518,-4.938316139391039,0.0887682878951504,0.9506168386060896
ml,kmeans_templates,combined,high,50000,4,0.04723847877318978,0.046938630668035,0.05,,,,,mean_trials,0.6388088039367993,-5.523042453620439,0.09794574670359102,0.9447695754637956
ml,kmeans_templates,combined,high,100000,0,0.046977466128271764,0.0456478618068448,0.05,,,,,mean_trials,2.912741733781702,-6.045067743456478,0.30550599783758986,0.9395493225654352
ml,kmeans_templates,combined,high,100000,1,0.04818292759135276,0.0479894558651901,0.05,,,,,mean_trials,0.40315465694412284,-3.6341448172944877,0.09622853973357377,0.9636585518270552
ml,kmeans_templates,combined,high,100000,2,0.04743032663906259,0.0467197937920064,0.05,,,,,mean_trials,1.5208390050252292,-5.139346721874826,0.21661224996302877,0.9486065327812517
ml,kmeans_templates,combined,high,100000,3,0.047793399703618,0.0472903071338551,0.05,,,,,mean_trials,1.0638386600850316,-4.41320059276401,0.18566405663482174,0.9558679940723599
ml,kmeans_templates,combined,high,100000,4,0.04757149544361403,0.046938630668035,0.05,,,,,mean_trials,1.3482812910646187,-4.85700911277194,0.2067260454238684,0.9514299088722806
ml,kmeans_templates,combined,low,5000,0,0.04919086173730488,0.0491980080391786,0.05,,,,,mean_trials,-0.014525591906137914,-1.618276525390247,-0.008910690160036934,0.9838172347460975
ml,kmeans_templates,combined,low,5000,1,0.04942959193674166,0.0493234520724208,0.05,,,,,mean_trials,0.21519147557841795,-1.1408161265166887,0.15688447188160334,0.9885918387348331
ml,kmeans_templates,combined,low,5000,2,0.04919373972882825,0.0492421747865324,0.05,,,,,mean_trials,-0.09836092316012059,-1.6125205423435096,-0.06391323070728644,0.9838747945765649
ml,kmeans_templates,combined,low,5000,3,0.04946172730752679,0.0492054216827995,0.05,,,,,mean_trials,0.5208889914196011,-1.0765453849464202,0.32256810836510547,0.9892345461505359
ml,kmeans_templates,combined,low,5000,4,0.04930050067542349,0.049313461619669,0.05,,,,,mean_trials,-0.026282771113228798,-1.3989986491530215,-0.018878688529050083,0.9860100135084698
ml,kmeans_templates,combined,low,25000,0,0.0491688204269264,0.0491980080391786,0.05,,,,,mean_trials,-0.05932681711210111,-1.6623591461472076,-0.03639389629580104,0.9833764085385279
ml,kmeans_templates,combined,low,25000,1,0.049269753209880494,0.0493234520724208,0.05,,,,,mean_trials,-0.10887085206741556,-1.4604935802390167,-0.079371852830074,0.9853950641976098
ml,kmeans_templates,combined,low,25000,2,0.04921120661676686,0.0492421747865324,0.05,,,,,mean_trials,-0.06288952488347628,-1.577586766466285,-0.04086452814606059,0.9842241323353371
ml,kmeans_templates,combined,low,25000,3,0.0493291583307492,0.0492054216827995,0.05,,,,,mean_trials,0.25146954079036815,-1.3416833385016118,0.15572618239276229,0.9865831666149839
ml,kmeans_templates,combined,low,25000,4,0.04934827322627213,0.049313461619669,0.05,,,,,mean_trials,0.07059250245220393,-1.3034535474557434,0.05070598760457884,0.9869654645254425
ml,kmeans_templates,combined,low,50000,0,0.04911624022094924,0.0491980080391786,0.05,,,,,mean_trials,-0.16620148149950964,-1.7675195581015324,-0.10195590756996585,0.9823248044189847
ml,kmeans_templates,combined,low,50000,1,0.049407578172344105,0.0493234520724208,0.05,,,,,mean_trials,0.17056004068770705,-1.1848436553117958,0.12434610541831027,0.988151563446882
ml,kmeans_templates,combined,low,50000,2,0.04929109644613044,0.0492421747865324,0.05,,,,,mean_trials,0.09934910431985274,-1.41780710773913,0.06455533377437275,0.9858219289226087
ml,kmeans_templates,combined,low,50000,3,0.049141988657611047,0.0492054216827995,0.05,,,,,mean_trials,-0.12891470699584343,-1.7160226847779125,-0.07983231333563223,0.9828397731522209
ml,kmeans_templates,combined,low,50000,4,0.04906589283642478,0.049313461619669,0.05,,,,,mean_trials,-0.5020308352181703,-1.8682143271504386,-0.3606044328138725,0.9813178567284956
ml,kmeans_templates,combined,low,100000,0,0.04927602618692984,0.0491980080391786,0.05,,,,,mean_trials,0.15857989146453158,-1.447947626140325,0.09728046110503955,0.9855205237385968
ml,kmeans_templates,combined,low,100000,1,0.049375947250964905,0.0493234520724208,0.05,,,,,mean_trials,0.10643046327541095,-1.2481054980701956,0.07759269728596922,0.987518945019298
ml,kmeans_templates,combined,low,100000,2,0.049265483841126625,0.0492421747865324,0.05,,,,,mean_trials,0.04733555066418202,-1.4690323177467546,0.03075782407340109,0.9853096768225325
ml,kmeans_templates,combined,low,100000,3,0.049424741323079426,0.0492054216827995,0.05,,,,,mean_trials,0.4457225093888289,-1.1505173538411544,0.27602016759360565,0.9884948264615885
ml,kmeans_templates,combined,low,100000,4,0.04939567764324678,0.049313461619669,0.05,,,,,mean_trials,0.16672125800430368,-1.208644713506443,0.11975444626729029,0.9879135528649355
ml,kmeans_templates,combined,medium,5000,0,0.047994082687952896,0.047819037623913,0.05,,,,,mean_trials,0.36605727078112876,-4.011834624094212,0.08026046939606359,0.9598816537590579
ml,kmeans_templates,combined,medium,5000,1,0.048778354644219195,0.048585671698699,0.05,,,,,mean_trials,0.39658388735491334,-2.4432907115616156,0.13623636417580864,0.9755670928843838
ml,kmeans_templates,combined,medium,5000,2,0.048250299724871305,0.0480506136646491,0.05,,,,,mean_trials,0.41557442245345555,-3.499400550257395,0.10243534419064332,0.9650059944974261
ml,kmeans_templates,combined,medium,5000,3,0.04844476120389824,0.0481034871888418,0.05,,,,,mean_trials,0.7094579520122763,-3.1104775922035226,0.17994817279827793,0.9688952240779648
ml,kmeans_templates,combined,medium,5000,4,0.0482598443439219,0.0482533546384371,0.05,,,,,mean_trials,0.013449231734100906,-3.4803113121562035,0.0037155255598044982,0.965196886878438
ml,kmeans_templates,combined,medium,25000,0,0.04792347406087541,0.047819037623913,0.05,,,,,mean_trials,0.21839928645946713,-4.153051878249186,0.04788548308191627,0.9584694812175082
ml,kmeans_templates,combined,medium,25000,1,0.04868598646237964,0.048585671698699,0.05,,,,,mean_trials,0.2064698504175046,-2.628027075240721,0.07092749511437103,0.9737197292475928
ml,kmeans_templates,combined,medium,25000,2,0.048266213713090124,0.0480506136646491,0.05,,,,,mean_trials,0.44869364197036793,-3.4675725738197576,0.1105989328699258,0.9653242742618025
ml,kmeans_templates,combined,medium,25000,3,0.04811172547446828,0.0481034871888418,0.05,,,,,mean_trials,0.017126171319222908,-3.776549051063449,0.0043439124576492285,0.9622345094893655
ml,kmeans_templates,combined,medium,25000,4,0.048332067310465715,0.0482533546384371,0.05,,,,,mean_trials,0.16312373019121637,-3.3358653790685753,0.04506505657117632,0.9666413462093143
ml,kmeans_templates,combined,medium,50000,0,0.0480367357174163,0.047819037623913,0.05,,,,,mean_trials,0.45525402500871903,-3.9265285651674113,0.09981744567913317,0.9607347143483259
ml,kmeans_templates,combined,medium,50000,1,0.0487165463791836,0.048585671698699,0.05,,,,,mean_trials,0.26936888162463496,-2.566907241632804,0.09253486645513209,0.974330927583672
ml,kmeans_templates,combined,medium,50000,2,0.04814795170296467,0.0480506136646491,0.05,,,,,mean_trials,0.20257397542287808,-3.7040965940706716,0.049932656523955156,0.9629590340592933
ml,kmeans_templates,combined,medium,50000,3,0.04845524205536817,0.0481034871888418,0.05,,,,,mean_trials,0.7312460843960771,-3.0895158892636636,0.1854745533258784,0.9691048411073634
ml,kmeans_templates,combined,medium,50000,4,0.04842170519000473,0.0482533546384371,0.05,,,,,mean_trials,0.3488888033362281,-3.1565896199905463,0.09638507923382283,0.9684341038000945
ml,kmeans_templates,combined,medium,100000,0,0.04826960902451459,0.047819037623913,0.05,,,,,mean_trials,0.9422427196156534,-3.460781950970826,0.20659292683901673,0.9653921804902917
ml,kmeans_templates,combined,medium,100000,1,0.04877322664311204,0.048585671698699,0.05,,,,,mean_trials,0.38602933304318726,-2.453546713775928,0.13261061398581456,0.9754645328622408
ml,kmeans_templates,combined,medium,100000,2,0.04830584825033109,0.0480506136646491,0.05,,,,,mean_trials,0.5311786181614689,-3.3883034993378303,0.1309307349977114,0.9661169650066217
ml,kmeans_templates,combined,medium,100000,3,0.04864208522089328,0.0481034871888418,0.05,,,,,mean_trials,1.119665254074169,-2.7158295582134504,0.2839938801797797,0.9728417044178655
ml,kmeans_templates,combined,medium,100000,4,0.04859486509777147,0.0482533546384371,0.05,,,,,mean_trials,0.7077444913277302,-2.8102698044570604,0.1955236402590552,0.9718973019554294
ml,kmeans_templates,context,brutal,5000,0,0.046485127446979406,0.0466604711186673,0.05,,,,,mean_trials,-0.37578632937922707,-7.029745106041194,-0.05250551138156948,0.929702548939588
ml,kmeans_templates,context,brutal,5000,1,0.049321738247736016,0.0493162344238843,0.05,,,,,mean_trials,0.011160267842849422,-1.3565235045279733,0.008049284789940488,0.9864347649547203
ml,kmeans_templates,context,brutal,5000,2,0.04753973085092628,0.046883262473433,0.05,,,,,mean_trials,1.4002190608327998,-4.920538298147439,0.2106267762035008,0.9507946170185256
ml,kmeans_templates,context,brutal,5000,3,0.04809307196058966,0.0481144194008443,0.05,,,,,mean_trials,-0.04436807202596856,-3.8138560788206903,-0.011321414881019586,0.9618614392117931
ml,kmeans_templates,context,brutal,5000,4,0.048582173309810385,0.0484927499264902,0.05,,,,,mean_trials,0.18440567601495592,-2.8356533803792354,0.059328829961144885,0.9716434661962077
ml,kmeans_templates,context,brutal,25000,0,0.046970442486654225,0.0466604711186673,0.05,,,,,mean_trials,0.6643125552646115,-6.059115026691555,0.09281889122732331,0.9394088497330845
ml,kmeans_templates,context,brutal,25000,1,0.04930141068505868,0.0493162344238843,0.05,,,,,mean_trials,-0.030058537515677698,-1.397178629882645,-0.02167956291370027,0.9860282137011736
ml,kmeans_templates,context,brutal,25000,2,0.04720457530718656,0.046883262473433,0.05,,,,,mean_trials,0.6853465753063419,-5.5908493856268855,0.10309268297849697,0.9440915061437312
ml,kmeans_templates,context,brutal,25000,3,0.0483374960177491,0.0481144194008443,0.05,,,,,mean_trials,0.4636377611591551,-3.3250079645018027,0.11830659320778263,0.966749920354982
ml,kmeans_templates,context,brutal,25000,4,0.048585098258509915,0.0484927499264902,0.05,,,,,mean_trials,0.19043739973440663,-2.8298034829801755,0.061269416165741275,0.9717019651701982
ml,kmeans_templates,context,brutal,50000,0,0.046891215607970896,0.0466604711186673,0.05,,,,,mean_trials,0.49451813016796237,-6.217568784058214,0.06909492251838609,0.9378243121594179
ml,kmeans_templates,context,brutal,50000,1,0.04934500700179302,0.0493162344238843,0.05,,,,,mean_trials,0.05834301471886591,-1.3099859964139648,0.04207959410909074,0.9869001400358604
ml,kmeans_templates,context,brutal,50000,2,0.04756248371076573,0.046883262473433,0.05,,,,,mean_trials,1.4487499408080078,-4.875032578468552,0.21792699306343805,0.9512496742153145
ml,kmeans_templates,context,brutal,50000,3,0.04794173019821153,0.0481144194008443,0.05,,,,,mean_trials,-0.35891361629885543,-4.116539603576941,-0.09158410025542936,0.9588346039642306
ml,kmeans_templates,context,brutal,50000,4,0.04859703533152744,0.0484927499264902,0.05,,,,,mean_trials,0.21505360119879344,-2.8059293369451233,0.06918918557051515,0.9719407066305488
ml,kmeans_templates,context,brutal,100000,0,0.04743148302188975,0.0466604711186673,0.05,,,,,mean_trials,1.6523877379240477,-5.137033956220504,0.2308744528404148,0.948629660437795
ml,kmeans_templates,context,brutal,100000,1,0.04927947232476563,0.0493162344238843,0.05,,,,,mean_trials,-0.07454360526129315,-1.4410553504687478,-0.05376418527459444,0.9855894464953125
ml,kmeans_templates,context,brutal,100000,2,0.047190478353359065,0.046883262473433,0.05,,,,,mean_trials,0.6552783738122958,-5.619043293281876,0.09856969902257119,0.9438095670671812
ml,kmeans_templates,context,brutal,100000,3,0.0481285780070123,0.0481144194008443,0.05,,,,,mean_trials,0.029426950058446543,-3.742843985975408,0.0075088840934923184,0.9625715601402459
ml,kmeans_templates,context,brutal,100000,4,0.04847126370972554,0.0484927499264902,0.05,,,,,mean_trials,-0.04430810130839507,-3.05747258054892,-0.014255243467743107,0.9694252741945109
ml,kmeans_templates,context,extreme,5000,0,0.04773198217913896,0.0471409906431615,0.05,,,,,mean_trials,1.2536680453981826,-4.536035641722085,0.20671199783374672,0.9546396435827792
ml,kmeans_templates,context,extreme,5000,1,0.04936906110826057,0.049408615419236,0.05,,,,,mean_trials,-0.08005549364176401,-1.2618777834788597,-0.06688424463879421,0.9873812221652114
ml,kmeans_templates,context,extreme,5000,2,0.04749669643585316,0.0472092083079514,0.05,,,,,mean_trials,0.6089662127490766,-5.006607128293692,0.10301310868914099,0.9499339287170631
ml,kmeans_templates,context,extreme,5000,3,0.04830561905439096,0.048278926861906,0.05,,,,,mean_trials,0.05528746022319213,-3.3887618912180892,0.01550904019948882,0.9661123810878192
